DateTime,Entries,UniqueIPs
1599638680,6307,6307
1599645878,6336,6336
1599652594,6352,6352
1599659803,6368,6368
1599667965,6361,6361
1599674443,6382,6382
1599681877,6384,6384
1599689318,6368,6368
1599696758,6296,6296
1599703477,6337,6337
1599710680,6362,6362
1599717877,6336,6336
1599725792,6335,6335
1599733072,6390,6390
1599740192,6385,6385
1599747892,6419,6419
1599754352,6383,6383
1599762031,6445,6445
1599769958,6441,6441
1599777159,6387,6387
1599784362,6413,6413
1599791554,6402,6402
1599799473,6420,6420
1599806673,6402,6402
1599813878,6418,6418
1599821096,6392,6392
1599827827,6412,6412
1599835001,6386,6386
1599842193,6443,6443
1599849393,6438,6438
1599856833,6445,6445
1599864032,6417,6417
1599871475,6407,6407
1599878672,5336,5336
1599885872,5814,5814
1599893310,6056,6056
1599900515,6162,6162
1599907714,6208,6208
1599914912,6240,6240
1599922114,6255,6255
1599929313,6289,6289
1599936511,6299,6299
1599943710,6268,6268
1599950911,6261,6261
1599951644,6266,6266
1599958848,6268,6268
1599966050,6253,6253
1599973482,6293,6293
1599980918,6320,6320
1599987876,6376,6376
1599995563,6399,6399
1600002521,6435,6435
1600009718,6410,6410
1600016918,6436,6436
1600024127,6438,6438
1600031561,6450,6450
1600038757,6410,6410
1600045962,6418,6418
1600053180,6415,6415
1600060835,6435,6435
1600067582,6448,6448
1600075477,6444,6444
1600082931,6438,6438
1600089874,6449,6449
1600097075,6458,6458
1600104761,6460,6460
1600111482,6467,6467
1600119394,6374,6374
1600126355,6429,6429
1600133811,6419,6419
1600140994,6443,6443
1600148678,6439,6439
1600155873,6437,6437
1600162620,6426,6426
1600170511,6423,6423
1600177712,6401,6401
1600184914,6449,6449
1600191660,6473,6473
1600199077,6445,6445
1600206515,6412,6412
1600213952,6432,6432
1600220673,6446,6446
1600222118,6431,6431
1600224998,6428,6428
1600230031,6418,6418
1600237477,6434,6434
1600244673,6463,6463
1600252356,6463,6463
1600259074,6458,6458
1600266277,6445,6445
1600273956,6462,6462
1600280915,6484,6484
1600288357,6482,6482
1600296034,6436,6436
1600303295,6419,6419
1600310671,6413,6413
1600317874,6432,6432
1600325088,6433,6433
1600332295,6443,6443
1600339711,6451,6451
1600346911,6464,6464
1600354355,6344,6344
1600361792,6433,6433
1600368991,6451,6451
1600376192,6436,6436
1600383643,6424,6424
1600390386,6436,6436
1600397792,6432,6432
1600404991,6417,6417
1600412192,6413,6413
1600419392,6450,6450
1600426595,6464,6464
1600434039,6476,6476
1600441266,6481,6481
1600448444,6520,6520
1600455638,6505,6505
1600463317,6460,6460
1600470756,6455,6455
1600477474,6378,6378
1600480354,6415,6415
1600481793,6399,6399
1600489231,6409,6409
1600496684,6425,6425
1600503875,6435,6435
1600511080,6445,6445
1600518511,6448,6448
1600525959,6450,6450
1600533151,6463,6463
1600540350,6466,6466
1600547553,6461,6461
1600554994,6433,6433
1600562218,6390,6390
1600569391,6380,6380
1600576836,6425,6425
1600584031,6413,6413
1600590999,6230,6230
1600598192,6419,6419
1600605393,6440,6440
1600612833,6445,6445
1600620060,6432,6432
1600627257,6461,6461
1600634467,6422,6422
1600641637,6425,6425
1600649073,6412,6412
1600656981,6407,6407
1600664178,6418,6418
